voter_id,candidate_name,pc_name
Nandyal_V000426,Asif Pasha,Nandyal
Nandyal_V000427,P. Venkata Subbaiah,Nandyal
Nagarkurnool_V000428,P. Sayanna,Nagarkurnool
Nagarkurnool_V000429,S. B. Ramesh Babu,Nagarkurnool
Nagarkurnool_V000430,Bendi Parsuramulu,Nagarkurnool
Nagarkurnool_V000431,M. Bheeshamdev,Nagarkurnool
Nagarkurnool_V000432,Anantharamulu Mallu,Nagarkurnool
Mahabubnagar_V000433,C. Kistappa,Mahabubnagar
Mahabubnagar_V000434,M. Narayan,Mahabubnagar
Mahabubnagar_V000435,Mohan Reddy,Mahabubnagar
Mahabubnagar_V000436,Balakistaiah,Mahabubnagar
Mahabubnagar_V000437,J. Rameshwar Rao,Mahabubnagar
Mahabubnagar_V000438,Mallikarjun,Mahabubnagar
Hyderabad_V000439,Rajaram Shastry,Hyderabad
Hyderabad_V000440,J. B.Muthyal Rao,Hyderabad
Hyderabad_V000441,Maladi Venkata Subbamma,Hyderabad
Hyderabad_V000442,Modh. Amanullah Khan,Hyderabad
Hyderabad_V000443,Ale Narendra,Hyderabad
Hyderabad_V000444,K.S. Narayana,Hyderabad
Secunderabad_V000445,Swamy T.S. Deve Anand,Secunderabad
Secunderabad_V000446,Narayana,Secunderabad
Secunderabad_V000447,Hare Rama D.V.S.S. Murthy,Secunderabad
Secunderabad_V000448,K. V. Bhanu Prakash,Secunderabad
Secunderabad_V000449,Osman Bin Saleh,Secunderabad
Secunderabad_V000450,N. V. K. S. Someswar Rao,Secunderabad
Secunderabad_V000451,B. G. Kesker,Secunderabad
Secunderabad_V000452,B. R. Chandraiah,Secunderabad
Secunderabad_V000453,S. Nanak Singh Sandhu,Secunderabad
Secunderabad_V000454,Dannulal Ahir,Secunderabad
Secunderabad_V000455,Chundi Jagannatham,Secunderabad
Secunderabad_V000456,Chinta Subba Rao,Secunderabad
Secunderabad_V000457,M. Sojee,Secunderabad
Secunderabad_V000458,M.M. Jahangir Ali,Secunderabad
Secunderabad_V000459,Y.Sivarama Sastry,Secunderabad
Secunderabad_V000460,M. Sreedhar Reddy,Secunderabad
Secunderabad_V000461,P. Shiv Shanker,Secunderabad
Siddipet_V000462,Manne Balaiah,Siddipet
Siddipet_V000463,Babu Rao,Siddipet
Siddipet_V000464,Nandi Yellaiah,Siddipet
Medak_V000465,Baswant Reddy Bagali,Medak
Medak_V000466,Sardar Jagat Singh,Medak
Medak_V000467,M. Lakshmi Narayana Rao,Medak
Medak_V000468,P. V.Rajeswar Rao,Medak
Medak_V000469,K. Venkatsam,Medak
Medak_V000470,Sakuntala Devi,Medak
Medak_V000471,Ganta Babu,Medak
Medak_V000472,Kesava Rao Jadav,Medak
Medak_V000473,S. Jaipal Reddy,Medak
Medak_V000474,Indira Gandhi,Medak
Nizamabad_V000475,N. Janardhan Raju,Nizamabad
Nizamabad_V000476,Radha Naidu,Nizamabad
Nizamabad_V000477,G. Madhusudhan Reddy,Nizamabad
Nizamabad_V000478,K. M. Khan,Nizamabad
Nizamabad_V000479,M. Ramgopal Reddy,Nizamabad
Adilabad_V000480,Amanath Ali,Adilabad
Adilabad_V000481,Jangapalli Lingaiah,Adilabad
Adilabad_V000482,Takar Muktheswar Singh,Adilabad
Adilabad_V000483,A. Padmanabha Reddy,Adilabad
Adilabad_V000484,P. Rajeshwar Rao,Adilabad
Adilabad_V000485,G. Narasimha Reddy,Adilabad
Peddapalli_V000486,Ande Bhanu Murthi,Peddapalli
Peddapalli_V000487,Guda Devaiah,Peddapalli
Peddapalli_V000488,V. Tulsiram,Peddapalli
Peddapalli_V000489,P. Rajalingaiah,Peddapalli
Peddapalli_V000490,K. Rajamallu,Peddapalli
Karimnagar_V000491,Gurram Rajeshwar Reddy,Karimnagar
Karimnagar_V000492,Golipelli Venkataiah,Karimnagar
Karimnagar_V000493,Badaruddeen Mohammed,Karimnagar
Karimnagar_V000494,Karnati Yadagiri,Karimnagar
Karimnagar_V000495,Gurram Mahdava Reddy,Karimnagar
Karimnagar_V000496,Chennamaneni Vidya Sagar Rao,Karimnagar
Karimnagar_V000497,M.Satyanarayana Rao,Karimnagar
Hanamkonda_V000498,C.R.Reddy,Hanamkonda
Hanamkonda_V000499,Thokala Lakshma Reddy,Hanamkonda
Hanamkonda_V000500,Thoms Reddy Singa Reddy,Hanamkonda
Hanamkonda_V000501,Janardhan Reddy P,Hanamkonda
Hanamkonda_V000502,P. V. Narsimha Rao,Hanamkonda
Warangal_V000503,Swamy T. S. Deve Anand,Warangal
Warangal_V000504,Gopagani Sankar Rao,Warangal
Warangal_V000505,T. Purshotham Rao,Warangal
Warangal_V000506,Md. Kamaloddin Ahmed,Warangal
Khammam_V000507,Lingala Jamalaih,Khammam
Khammam_V000508,Anuapurna Visalaksi Aluri,Khammam
Khammam_V000509,Kama John,Khammam
Khammam_V000510,K. Ram Mohan Rao,Khammam
Khammam_V000511,B. Lakshmi Naik,Khammam
Khammam_V000512,Maddi China Venkat Reddy,Khammam
Khammam_V000513,Yalamanchili Radha Krishna Murthi,Khammam
Khammam_V000514,Upendraiah Samineni,Khammam
Khammam_V000515,Kondala Rao Jalagam,Khammam
Nalgonda_V000516,Ramachandaru Rao Palem,Nalgonda
Nalgonda_V000517,Oruganti Ramulu,Nalgonda
Nalgonda_V000518,Mirza Ahmed Baig,Nalgonda
Nalgonda_V000519,Indrasena Reddy Nallu,Nalgonda
Nalgonda_V000520,B. Dharma Bhiksham,Nalgonda
Nalgonda_V000521,T. Damodar Reddy,Nalgonda
Miryalguda_V000522,Meera Mohinuddin,Miryalguda
Miryalguda_V000523,Ghanta Gopal Reddy,Miryalguda
Miryalguda_V000524,Gopalu Dosapati,Miryalguda
Miryalguda_V000525,Mallareddy Yarala,Miryalguda
Miryalguda_V000526,B. Narasimha Reddy,Miryalguda
Miryalguda_V000527,G. S. Reddy,Miryalguda
Srikakulam_V000528,N.S.N. Reddy,Srikakulam
Srikakulam_V000529,Bompalli Ramanna,Srikakulam
Srikakulam_V000530,Metta Jaggubhatlu,Srikakulam
Srikakulam_V000531,Rajgopalarao Boddepalli,Srikakulam
Srikakulam_V000532,Appayyadora Hanumantu,Srikakulam
Parvathipuram_V000533,Arika Gumpa Swamy,Parvathipuram
Parvathipuram_V000534,Nimmala Krishnamurty,Parvathipuram
Parvathipuram_V000535,Narasimha Rao Viswasa Rayi,Parvathipuram
Parvathipuram_V000536,Kishore Chandra Suryamarayana Deo Vyricheria,Parvathipuram
Bobbili_V000537,Botcha Ramulu,Bobbili
Bobbili_V000538,Gottapu Appal Naidu,Bobbili
Bobbili_V000539,Penumetcha Samba Siva Raju,Bobbili
Bobbili_V000540,Anand Gajapathi Raju Poosapati,Bobbili
Visakhapatnam_V000541,Mamidi Somunaidu,Visakhapatnam
Visakhapatnam_V000542,Vydula Venkata Babjee Rao,Visakhapatnam
Visakhapatnam_V000543,Sri Adibhatla Gouri Sankara Sastry,Visakhapatnam
Visakhapatnam_V000544,G.R.Rao,Visakhapatnam
Visakhapatnam_V000545,Dereddi Narayana Reddy,Visakhapatnam
Visakhapatnam_V000546,Shakoor Babu,Visakhapatnam
Visakhapatnam_V000547,Icchapurapu Vittal Rao,Visakhapatnam
Visakhapatnam_V000548,Narayana Murthy Patrudu Sukhavasi,Visakhapatnam
Visakhapatnam_V000549,Appalaswamy Kommuru Alias Sanjeeva Rao,Visakhapatnam
Visakhapatnam_V000550,Bhattam Sreerama Murthy,Visakhapatnam
Bhadrachalam_V000551,Alam Lakshmayya,Bhadrachalam
Bhadrachalam_V000552,Bapanna Dora Karam,Bhadrachalam
Bhadrachalam_V000553,B.Radhabai Anandarao,Bhadrachalam
Bhadrachalam_V000554,Sode Ramaiah,Bhadrachalam
Anakapalli_V000555,Venkateswararao Upamaka,Anakapalli
Anakapalli_V000556,Madana Veeranna,Anakapalli
Anakapalli_V000557,Adari Adinarayana,Anakapalli
Anakapalli_V000558,Pulibanti Pedakotipalli,Anakapalli
Anakapalli_V000559,Koneti Satya Rao,Anakapalli
Anakapalli_V000560,Peri Sri Rama Murthy,Anakapalli
Anakapalli_V000561,Gaddam Viswanath,Anakapalli
Anakapalli_V000562,Appalanaidy S.R.A.S.,Anakapalli
Anakapalli_V000563,Appalanarasimham P.,Anakapalli
Kakinada_V000564,Gurram Kameswara Rao,Kakinada
Kakinada_V000565,Saraganam Kondala Swamy Naidu,Kakinada
Kakinada_V000566,Shamuel Vemavarapu,Kakinada
Kakinada_V000567,Vadrevu Venkata Surya Nanda Rao,Kakinada
Kakinada_V000568,Sanjeeva Rao M.S.,Kakinada
Kakinada_V000569,Thota Gopala Krishna,Kakinada
Rajahmundry_V000570,Somabathula Janardhana Rao,Rajahmundry
Rajahmundry_V000571,Kokkiripati Krishna,Rajahmundry
Rajahmundry_V000572,Sathireddy Velagala,Rajahmundry
Rajahmundry_V000573,Chandramalla Raju,Rajahmundry
Rajahmundry_V000574,Satyanarayana Rao S.B.P.B.K.,Rajahmundry
Rajahmundry_V000575,Srihari Rao,Rajahmundry
Amalapuram_V000576,Chuttugulla Veeraswamy,Amalapuram
Amalapuram_V000577,Kusuma Krishna Murthy,Amalapuram
Amalapuram_V000578,Aithabathula Jogeswara Venkata Buthci Maheswara Rao,Amalapuram
Narasapur_V000579,Chandra Rao Tirumani,Narasapur
Narasapur_V000580,Undavalli Veera Venkata Krishnanada Rao,Narasapur
Narasapur_V000581,Yericherla Sivajirao,Narasapur
Narasapur_V000582,Osuri Anji Babu,Narasapur
Narasapur_V000583,Chintalapati Gandhiraju,Narasapur
Narasapur_V000584,Alluri Subhaschandra Bose,Narasapur
Narasapur_V000585,Vijaya Kumar Raju Bhupathiraju,Narasapur
Eluru_V000586,Velagala Bhaskara Reddy,Eluru
Eluru_V000587,Guduri Sarveswararao,Eluru
Eluru_V000588,Vatti Venkata Ranga Partha Sarathi,Eluru
Eluru_V000589,Bolla Bulli Ramaiah,Eluru
Machilipatnam_V000590,Pinnamaneni Appaji,Machilipatnam
Machilipatnam_V000591,Atmuri Raghavaiah,Machilipatnam
Machilipatnam_V000592,Seelam Sankararao,Machilipatnam
Machilipatnam_V000593,Maji Janardanarao,Machilipatnam
Machilipatnam_V000594,Vaddi Rangarao,Machilipatnam
Machilipatnam_V000595,Sambasivarao Kuvuru,Machilipatnam
Vijayawada_V000596,M.Setharamayya,Vijayawada
Vijayawada_V000597,Kanna Venkateswara Rao,Vijayawada
Vijayawada_V000598,Samuel Wilson Nelakurti,Vijayawada
Vijayawada_V000599,Christu Bhagavandas Nethala,Vijayawada
Vijayawada_V000600,Tripuraneni Dharma Rao,Vijayawada
Vijayawada_V000601,Devarakonda Subba Rao,Vijayawada
Vijayawada_V000602,Kothagundla Venkatarama Gurunadha Rao,Vijayawada
Vijayawada_V000603,Gogulothu Balaji,Vijayawada
Vijayawada_V000604,Chaparala Purnachandrarao,Vijayawada
Vijayawada_V000605,Chennupati Vidya,Vijayawada
Vijayawada_V000606,Vadde Sobhanadreeswara Rao,Vijayawada
Tenali_V000607,Amirineni Veera Raghavaiah,Tenali
Tenali_V000608,Kanna Venkateswara Rao,Tenali
Tenali_V000609,Nallayya Katari,Tenali
Tenali_V000610,Rathareddy Bathula,Tenali
Tenali_V000611,Kurri Venkata Reddy,Tenali
Tenali_V000612,Vijaya Kumar Gurram,Tenali
Tenali_V000613,Basav Punnayya Singam,Tenali
Tenali_V000614,Nissankararao Venkataratnam,Tenali
Guntur_V000615,Gangadharakoteswara Rao Didugu,Guntur
Guntur_V000616,Kancherla Nageswara Rao,Guntur
Guntur_V000617,Eedara Venkatasubba Reddy,Guntur
Guntur_V000618,Janamala Bramaiah,Guntur
Guntur_V000619,Yeddu Bhaskara Rao,Guntur
Guntur_V000620,Puppalla Perumallu,Guntur
Guntur_V000621,Kanna Suryanarayana,Guntur
Guntur_V000622,Paggadala Nageswara Rao,Guntur
Guntur_V000623,Chandraskhara Rao Movva,Guntur
Guntur_V000624,N.G.Ranga,Guntur
Bapatla_V000625,Bapireddy Chinna Chennareddy,Bapatla
Bapatla_V000626,Kotha Sreekrishna,Bapatla
Bapatla_V000627,Pothini Venkatadri,Bapatla
Bapatla_V000628,Wayidula Baig,Bapatla
Bapatla_V000629,Thanniru Venkateswara Rao,Bapatla
Bapatla_V000630,Haribabu Rayana,Bapatla
Bapatla_V000631,Daggubati Chowdari,Bapatla
Bapatla_V000632,Ronda Suryanarayana Reddy,Bapatla
Bapatla_V000633,Kotamraju Challagali,Bapatla
Bapatla_V000634,Rajeswara Rao Maddirala,Bapatla
Bapatla_V000635,Chimata Sambu,Bapatla
Narasaraopet_V000636,Mohammed Mohiddin,Narasaraopet
Narasaraopet_V000637,Gangineni Sambaiah,Narasaraopet
Narasaraopet_V000638,Trupatirao Janapati,Narasaraopet
Narasaraopet_V000639,Karamsetty Srinivasarao,Narasaraopet
Narasaraopet_V000640,Kasu Bramananda Reddy,Narasaraopet
Narasaraopet_V000641,Katuri Narayanaswamy,Narasaraopet
Ongole_V000642,Shaik Abbas,Ongole
Ongole_V000643,Irukumati China Kondaiah,Ongole
Ongole_V000644,Dattatraya K.Kannaiah,Ongole
Ongole_V000645,Nalam Ramaiah,Ongole
Ongole_V000646,Venkata Reddy Puli,Ongole
Ongole_V000647,Bezawada Papireddy,Ongole
Nellore_V000648,L. Aseervadam,Nellore
Nellore_V000649,Yanati Sankaraiah,Nellore
Nellore_V000650,Billa Dass,Nellore
Nellore_V000651,Orepalli Venkata Subbaiah,Nellore
Nellore_V000652,Penchalaiah Puchalapalli,Nellore
Tirupathi_V000653,Penchalaiah Pasala,Tirupathi
Tirupathi_V000654,Chinta Mohan,Tirupathi
Chittoor_V000655,N. Rajappa,Chittoor
Chittoor_V000656,Degala Krishniah,Chittoor
Chittoor_V000657,Amaranadha Reddy Nallari,Chittoor
Chittoor_V000658,N.P.Jhansi Lakshmi,Chittoor
Rajampet_V000659,Asadi Venkatadri,Rajampet
Rajampet_V000660,P.Mohan Reddy,Rajampet
Rajampet_V000661,Saik Abdul Salam,Rajampet
Rajampet_V000662,G.Jabbar Khan,Rajampet
Rajampet_V000663,D.Mahaboob Khan,Rajampet
Rajampet_V000664,Palagiri Premchand Babu,Rajampet
Rajampet_V000665,A.Sai Prathap,Rajampet
Rajampet_V000666,Palakondrayudu Sugavasi,Rajampet
Cuddapah_V000667,K.C.Madduieti Reddy,Cuddapah
Cuddapah_V000668,Shaik Rahim Saheb,Cuddapah
Cuddapah_V000669,M.Rajasekhar Reddy,Cuddapah
Cuddapah_V000670,Ganugapenta Sidda Reddy,Cuddapah
Cuddapah_V000671,B.Balaiah,Cuddapah
Cuddapah_V000672,Ponneri Muniswamy,Cuddapah
Cuddapah_V000673,Mallu Venkata Swamy Reddy,Cuddapah
Cuddapah_V000674,"Rama Muni Reddy, G.",Cuddapah
Cuddapah_V000675,Kakarla Subba Reddy,Cuddapah
Cuddapah_V000676,Chavva Venkata Chalama Reddy,Cuddapah
Cuddapah_V000677,Kandula Rajagopala Reddy,Cuddapah
Cuddapah_V000678,Karumula Rangamma Reddy,Cuddapah
Cuddapah_V000679,Obula Reddy Kandula,Cuddapah
Cuddapah_V000680,D.N.Reddy,Cuddapah
Hindupur_V000681,Y. Anwar Sab,Hindupur
Hindupur_V000682,P. Kamappa,Hindupur
Hindupur_V000683,Balasubramanyam,Hindupur
Hindupur_V000684,M. Maqbool,Hindupur
Hindupur_V000685,D. Reddappa Reddy,Hindupur
Hindupur_V000686,K. Ramachandra Reddy,Hindupur
Anantapur_V000687,Adavula Narayana,Anantapur
Anantapur_V000688,S.Chinnappa Setty,Anantapur
Anantapur_V000689,Yatam Narayana Reddy,Anantapur
Anantapur_V000690,Bagalokota Rama Rao,Anantapur
Anantapur_V000691,M.Usman,Anantapur
Anantapur_V000692,Motappa,Anantapur
Anantapur_V000693,Lakshmi Narayana,Anantapur
Anantapur_V000694,C.Venkatachalapathi,Anantapur
Anantapur_V000695,M.Swami Rao,Anantapur
Anantapur_V000696,Juturu Chennappa,Anantapur
Anantapur_V000697,Rentala Sudhakara Gupta,Anantapur
Anantapur_V000698,Daruru Pullaiah,Anantapur
Anantapur_V000699,Devineni Narayana Swamy,Anantapur
Kurnool_V000700,Simhadri Gangadhara Setty,Kurnool
Kurnool_V000701,M.Vijaya Raju,Kurnool
Kurnool_V000702,P.Balabadraiah,Kurnool
Kurnool_V000703,Y.Gurudasu,Kurnool
Kurnool_V000704,Kotla Vijaya Bhaskara Reddy,Kurnool
Kurnool_V000705,Erasu Ayyapu Reddy,Kurnool
Nandyal_V000706,Valluri Ganamma,Nandyal
Nandyal_V000707,Peerige Nadipi Sunkanna,Nandyal
Nandyal_V000708,R.Ramachandra Reddy,Nandyal
Nandyal_V000709,Pendekanti Venkata Subbaiah,Nandyal
Nandyal_V000710,Maddur Subba Reddy,Nandyal
Nagarkurnool_V000711,Nagaiah Souri,Nagarkurnool
Nagarkurnool_V000712,Anantharamulu Mallu,Nagarkurnool
Nagarkurnool_V000713,V. Tulsiram,Nagarkurnool
Mahabubnagar_V000714,Venkatpathi,Mahabubnagar
Mahabubnagar_V000715,Rajput,Mahabubnagar
Mahabubnagar_V000716,M.Ranga Reddy,Mahabubnagar
Mahabubnagar_V000717,Md. Kareemuddin Khan,Mahabubnagar
Mahabubnagar_V000718,Mallikarjun,Mahabubnagar
Mahabubnagar_V000719,Sudini Jaipal Reddy,Mahabubnagar
Hyderabad_V000720,Abdul Hakeem,Hyderabad
Hyderabad_V000721,Narottam Lal Gupta,Hyderabad
Hyderabad_V000722,K.Sesha Chary,Hyderabad
Hyderabad_V000723,Raja Ram Shastry,Hyderabad
Hyderabad_V000724,Syed Mohd. Pasha Qadri,Hyderabad
Hyderabad_V000725,M.Yadaiah,Hyderabad
Hyderabad_V000726,V.Hanumanth Rao,Hyderabad
Hyderabad_V000727,K.Prahbakara Reddy,Hyderabad
Hyderabad_V000728,Sultan Salahuddin Owaise,Hyderabad
Secunderabad_V000729,Jethanand Rashtravadi,Secunderabad
Secunderabad_V000730,R.Surender Goud,Secunderabad
Secunderabad_V000731,M.Govindaraju Charyula,Secunderabad
Secunderabad_V000732,Javid Iqbal,Secunderabad
Secunderabad_V000733,Ravindra Karna,Secunderabad
Secunderabad_V000734,Hanskumar Jaiswal,Secunderabad
Secunderabad_V000735,K.Narasimha,Secunderabad
Secunderabad_V000736,M.Sojee,Secunderabad
Secunderabad_V000737,C.Pandarinath,Secunderabad
Secunderabad_V000738,K.Seshachary,Secunderabad
Secunderabad_V000739,K.Ram Chander,Secunderabad
Secunderabad_V000740,N.Anantha Gopal Rao,Secunderabad
Secunderabad_V000741,D.Jagdish War,Secunderabad
Secunderabad_V000742,Dhannulal Ahir,Secunderabad
Secunderabad_V000743,B.R.Chandraiah,Secunderabad
Secunderabad_V000744,R.Chandrakant,Secunderabad
Secunderabad_V000745,Danu Venu Babu,Secunderabad
Secunderabad_V000746,K.Gowri Shankar,Secunderabad
Secunderabad_V000747,M.M.Jahangir Ali Azad,Secunderabad
Secunderabad_V000748,Agha Khan,Secunderabad
Secunderabad_V000749,Chunibhai H.Patel,Secunderabad
Secunderabad_V000750,B.Yadaiah,Secunderabad
Secunderabad_V000751,P.Anjaiah,Secunderabad
Secunderabad_V000752,Bandaru Dattareya,Secunderabad
Secunderabad_V000753,T.Anjaiah,Secunderabad
Siddipet_V000754,Manne Ballaiah,Siddipet
Siddipet_V000755,Karke Bhoodaiah,Siddipet
Siddipet_V000756,Palepu Laxminarayana,Siddipet
Siddipet_V000757,K.Krishna,Siddipet
Siddipet_V000758,P.Kalidas,Siddipet
Siddipet_V000759,Muthigalla Samuel,Siddipet
Siddipet_V000760,Yelliah Nandi,Siddipet
Siddipet_V000761,G.Vijayaramarao,Siddipet
Medak_V000762,M.G.Gopal Reddy,Medak
Medak_V000763,Patloolla Venkatram Reddy,Medak
Medak_V000764,B.Venkateshwara Rao,Medak
Medak_V000765,Ganta Babu,Medak
Medak_V000766,P.Shiv Shanker,Medak
Medak_V000767,P.Manik Reddy,Medak
Nizamabad_V000768,Khaja Safiullah,Nizamabad
Nizamabad_V000769,Harijan Davulaiah,Nizamabad
Nizamabad_V000770,Mohammad Nadeemullah,Nizamabad
Nizamabad_V000771,Ganta Babu,Nizamabad
Nizamabad_V000772,M. Narayan Reddy,Nizamabad
Nizamabad_V000773,Tadur Bala Goud,Nizamabad
Adilabad_V000774,Thakur Mukteshwar Simha,Adilabad
Adilabad_V000775,M.A. Sajid,Adilabad
Adilabad_V000776,C. Narisimha Reddy,Adilabad
Adilabad_V000777,C. Madhav Reddy,Adilabad
Peddapalli_V000778,Nandarapu Venkataiah,Peddapalli
Peddapalli_V000779,Gommadi Rajalingu,Peddapalli
Peddapalli_V000780,Dharmapuri Ramaiah,Peddapalli
Peddapalli_V000781,Ganta Srihari,Peddapalli
Peddapalli_V000782,Gotte Bhoopathy,Peddapalli
Karimnagar_V000783,Javvaji Madan Mohan Rao,Karimnagar
Karimnagar_V000784,Siripuram Balaiah,Karimnagar
Karimnagar_V000785,Katla Venkatesham,Karimnagar
Karimnagar_V000786,Vasam Gangadhari,Karimnagar
Karimnagar_V000787,Baddam Ravinder Reddy,Karimnagar
Karimnagar_V000788,Gajula Gopal Reddy,Karimnagar
Karimnagar_V000789,Baddem Lachi Reddy,Karimnagar
Karimnagar_V000790,Gurram Rajeshwar Reddy,Karimnagar
Karimnagar_V000791,Gajangi Anandam,Karimnagar
Karimnagar_V000792,Komati Reddy Anantha Reddy,Karimnagar
Karimnagar_V000793,Chenna Reddy M.,Karimnagar
Karimnagar_V000794,Juvvadi Chokkarao,Karimnagar
Hanamkonda_V000795,C.R. Reddy,Hanamkonda
Hanamkonda_V000796,Karunakar Boddu,Hanamkonda
Hanamkonda_V000797,Ringili Jayapal Reddy,Hanamkonda
Hanamkonda_V000798,Aagaiah Pogula,Hanamkonda
Hanamkonda_V000799,P.V. Narasimha Rao,Hanamkonda
Hanamkonda_V000800,Chandupatla Janga Reddy,Hanamkonda
Warangal_V000801,Banothu Rangebai,Warangal
Warangal_V000802,I.K.Moses,Warangal
Warangal_V000803,S.V.K. Prasad,Warangal
Warangal_V000804,Kamaluddin Ahmed,Warangal
Warangal_V000805,T. Kalpana Devi,Warangal
Khammam_V000806,Banoth Laxma Nayak,Khammam
Khammam_V000807,Chinthirala Joga Rao,Khammam
Khammam_V000808,Kandala Narsimha Reddy,Khammam
Khammam_V000809,Parsa Satyanarayana,Khammam
Khammam_V000810,Nallamala Prasad Rao,Khammam
Khammam_V000811,Jalagam Vengala Rao,Khammam
Nalgonda_V000812,Ahmed Mahmood Ali,Nalgonda
Nalgonda_V000813,G. Venkateshwar Rao,Nalgonda
Nalgonda_V000814,Moosuf Ali Mohammad,Nalgonda
Nalgonda_V000815,Koneri Yadagiri,Nalgonda
Nalgonda_V000816,M. Manohar Reddy,Nalgonda
Nalgonda_V000817,Damodar Reddy Tummalpally,Nalgonda
Nalgonda_V000818,Mallareddy Raguma Reddy,Nalgonda
Miryalguda_V000819,Venkat Reddy Algubelly,Miryalguda
Miryalguda_V000820,Sunkara Laxmi Narsaiah,Miryalguda
Miryalguda_V000821,Marri Nemya,Miryalguda
Miryalguda_V000822,Banothu Laxman Naik,Miryalguda
Miryalguda_V000823,Bandru Narsimha,Miryalguda
Miryalguda_V000824,Narsaiah Dodda,Miryalguda
Miryalguda_V000825,Chakilam Sreenivasa Rao,Miryalguda
Miryalguda_V000826,Bhimreddy Narsimha Reddy,Miryalguda
Srikakulam_V000827,Suryanarayana,Srikakulam
Srikakulam_V000828,Bammidi Narayanaswamy,Srikakulam
Srikakulam_V000829,Appayyadora Hanumanthu,Srikakulam
Srikakulam_V000830,Viswanatham Kanithi,Srikakulam
Parvathipuram_V000831,Arika Gumpaswamy,Parvathipuram
Parvathipuram_V000832,Nimmaka Ayodhya,Parvathipuram
Parvathipuram_V000833,Kishorechandra Suryanarayana Deo Vyricherla,Parvathipuram
Parvathipuram_V000834,Vijayaramaraju Satrucharla,Parvathipuram
Bobbili_V000835,Anand Gajapathi Raju Poosapati,Bobbili
Bobbili_V000836,Komburi Ram Mohan Rao,Bobbili
Visakhapatnam_V000837,N.R.K. Raju,Visakhapatnam
Visakhapatnam_V000838,Mamidi Somunaidu,Visakhapatnam
Visakhapatnam_V000839,Gollakoti Vishnumurthy,Visakhapatnam
Visakhapatnam_V000840,Garikinaananda Kumar,Visakhapatnam
Visakhapatnam_V000841,M.V.V.S. Murthy,Visakhapatnam
Visakhapatnam_V000842,Uma Gajapathi Raju Poosapati,Visakhapatnam
Bhadrachalam_V000843,Badavath Nehru Bapuji,Bhadrachalam
Bhadrachalam_V000844,K.P. Santi Raju,Bhadrachalam
Bhadrachalam_V000845,Ramaith Sode,Bhadrachalam
Bhadrachalam_V000846,Kariyeddula Kamala Kumari,Bhadrachalam
Anakapalli_V000847,Veesam Sanyasinaidu,Anakapalli
Anakapalli_V000848,Appalanarasimham,Anakapalli
Anakapalli_V000849,Konathala Ramakrishna,Anakapalli
Kakinada_V000850,Sundaraiah,Kakinada
Kakinada_V000851,Thota Rakanja Neyulu,Kakinada
Kakinada_V000852,Thota Gopala Krishna,Kakinada
Kakinada_V000853,Mallipudi Mangapathi Pallamraju,Kakinada
Rajahmundry_V000854,Booka Sriramakrishna,Rajahmundry
Rajahmundry_V000855,Nithala Jagga Rao,Rajahmundry
Rajahmundry_V000856,Alla Arun Kumar,Rajahmundry
Rajahmundry_V000857,Chundru Srihari,Rajahmundry
Rajahmundry_V000858,Jamuna,Rajahmundry
Amalapuram_V000859,Bonthu Ramesh Babu,Amalapuram
Amalapuram_V000860,Badugu Surya Narayana Murty,Amalapuram
Amalapuram_V000861,Geddam Ranga Nadha Swami,Amalapuram
Amalapuram_V000862,Aithabathula Jogeswara Venkata Butchi Maheswara Rao,Amalapuram
Amalapuram_V000863,Kusuma Krishna Murty,Amalapuram
Narasapur_V000864,Vegesana Bangarraju,Narasapur
Narasapur_V000865,Gadiraju Venkata Suryanarayana Raju,Narasapur
Narasapur_V000866,Saikile David Prabhakar,Narasapur
Narasapur_V000867,Gudusarveswara Rao,Narasapur
Narasapur_V000868,Nachu Seshagiri Rao,Narasapur
Narasapur_V000869,Bhupatiraju Vijaya Kumar Raju,Narasapur
Eluru_V000870,Guruvindapalli,Eluru
Eluru_V000871,Sagiraju Surya Narayana Raju,Eluru
Eluru_V000872,Guduri Sarveswarao,Eluru
Eluru_V000873,Bolla Bulli Ramalah,Eluru
Eluru_V000874,Krishana,Eluru
Machilipatnam_V000875,Subrahmanyeswar Rao Atluri,Machilipatnam
Machilipatnam_V000876,Tadikonda Venkata Nancharaiah,Machilipatnam
Machilipatnam_V000877,Narra Gopichandu,Machilipatnam
Machilipatnam_V000878,Majji Janardhana Rao,Machilipatnam
Machilipatnam_V000879,Dokku Rajusekharam,Machilipatnam
Machilipatnam_V000880,Yanduri Subrehmanyeswara Rao,Machilipatnam
Machilipatnam_V000881,Gangaiah Chalamala Setty,Machilipatnam
Machilipatnam_V000882,Boppana Gangadhara Chaudry,Machilipatnam
Machilipatnam_V000883,Sambasivarao Kavuri,Machilipatnam
Vijayawada_V000884,Buddiraju Venkateswararao,Vijayawada
Vijayawada_V000885,Mohmmad Feroj Taj,Vijayawada
Vijayawada_V000886,Nannapanenei Baskararao,Vijayawada
