pc_name,cand_name,partyname,totvotpoll,electors
Narasaraopet,Pagadala Adinarayana,Independents,5459.0,820316.0
Narasaraopet,Dattatrey Konuri Kannayya,Independents,7472.0,820316.0
Narasaraopet,V.Sankar Giri,Independents,13524.0,820316.0
Narasaraopet,Popuri Brahmanandam,Independents,154558.0,820316.0
Narasaraopet,K. Bramhananda Reddy,Indian Natioanl Congress (I),238854.0,820316.0
Ongole,Venkateswara Rao Thanneeru,Independents,6134.0,816274.0
Ongole,A. V. K. Chaitanya,Janta Party (Secular),77958.0,816274.0
Ongole,A.Bhakthavastala Reddy,Janta Party,115656.0,816274.0
Ongole,Venkata Reddi Puli,Indian Natioanl Congress (I),266831.0,816274.0
Nellore,Mathangi Shyamasundara Raju,Independents,1659.0,816504.0
Nellore,D. Narasimhulu,Independents,9539.0,816504.0
Nellore,Indurupalli Ramanaiah,Janta Party,41670.0,816504.0
Nellore,T. P. Bhanu Raju,Communist Party Of India (Marxist),67075.0,816504.0
Nellore,D. Kamakshaiah,Indian Natioanl Congress (I),294326.0,816504.0
Tirupathi,M. Subbaramaiah,Independents,1084.0,762941.0
Tirupathi,T. Veeraraghavulu,Independents,2885.0,762941.0
Tirupathi,Munaswamy,Independents,6459.0,762941.0
Tirupathi,Jayaramaiah Mallarapu,Janta Party (Secular),13369.0,762941.0
Tirupathi,Balakrishnaiah Tambura,Janta Party,86659.0,762941.0
Tirupathi,Pasala Penchalaiah,Indian Natioanl Congress (I),241965.0,762941.0
Chittoor,Thimmareddi Peddireddy,Janta Party (Secular),45857.0,739000.0
Chittoor,N. P. Chengalraya Nayudu,Janta Party,172402.0,739000.0
Chittoor,P. Rajagopal Naidu,Indian Natioanl Congress (I),232249.0,739000.0
Rajampet,Kotla Gopalaiah,Independents,1277.0,710540.0
Rajampet,P. L. Narayana,Independents,2274.0,710540.0
Rajampet,T. Kothanna,Independents,2295.0,710540.0
Rajampet,S. Nagaseshagiri Rao,Independents,2689.0,710540.0
Rajampet,K. Sadavala Subbanna,Independents,3298.0,710540.0
Rajampet,K. Ramachandra Reddy,Independents,4183.0,710540.0
Rajampet,M. Venkataramana,Independents,7309.0,710540.0
Rajampet,Rathnasabapathy Bandaru,Indian National Congress (U),147910.0,710540.0
Rajampet,P. Parthasarathy,Indian Natioanl Congress (I),189311.0,710540.0
Cuddapah,M. Venkataramana,Independents,1966.0,774582.0
Cuddapah,Chidella Krishnaiah,Independents,3965.0,774582.0
Cuddapah,Nadendla Baba Saheb,Independents,4269.0,774582.0
Cuddapah,Matcha Chinna Narayana,Independents,6020.0,774582.0
Cuddapah,P. Raghunatha Reddy,Janta Party (Secular),25415.0,774582.0
Cuddapah,P. V. S. Murthy,Janta Party,205658.0,774582.0
Cuddapah,K. Obul Reddy,Indian Natioanl Congress (I),256204.0,774582.0
Hindupur,T. Venkataswamy,Independents,1692.0,713647.0
Hindupur,V. V. N. Achar,Independents,1989.0,713647.0
Hindupur,G. R. Ranganadhaiah,Independents,2767.0,713647.0
Hindupur,T. Narasaiah,Janta Party (Secular),20000.0,713647.0
Hindupur,K. Rama Chandra Reddi,Janta Party,93962.0,713647.0
Hindupur,P. Bayapa Reddy,Indian Natioanl Congress (I),172401.0,713647.0
Anantapur,Y. Narrayana Reddy,Independents,1674.0,714608.0
Anantapur,N. Rajasekhara Reddy,Communist Party Of India,76649.0,714608.0
Anantapur,D. Narayanaswmy,Janta Party,98561.0,714608.0
Anantapur,Darur Pullaiah,Indian Natioanl Congress (I),171838.0,714608.0
Kurnool,M. Abbas Ali,Independents,535.0,679063.0
Kurnool,Issac N.,Independents,1889.0,679063.0
Kurnool,K. Neelakanta Reddy,Independents,3184.0,679063.0
Kurnool,Ghulam Hussain,Independents,3825.0,679063.0
Kurnool,P. Mallikarjuna Sastri,Independents,13048.0,679063.0
Kurnool,K. Venkata Swamy,Janta Party (Secular),17678.0,679063.0
Kurnool,Nasir Ahmed,Janta Party,27040.0,679063.0
Kurnool,K. Vijayabhaskara Reddi,Indian Natioanl Congress (I),231889.0,679063.0
Nandyal,A. Sultan Mohiddin,Independents,2060.0,737527.0
Nandyal,S. Pedda Sankara Reddy,Independents,8675.0,737527.0
Nandyal,N. Venkata Subbaiah,Independents,8677.0,737527.0
Nandyal,Pentrala Subba Rao,Independents,13424.0,737527.0
Nandyal,Asif Pasha,Indian National Congress (U),141228.0,737527.0
Nandyal,P. Venkata Subbaiah,Indian Natioanl Congress (I),219606.0,737527.0
Nagarkurnool,P. Sayanna,Independents,3579.0,717014.0
Nagarkurnool,S. B. Ramesh Babu,Independents,8133.0,717014.0
Nagarkurnool,Bendi Parsuramulu,Janta Party (Secular),42989.0,717014.0
Nagarkurnool,M. Bheeshamdev,Janta Party,80405.0,717014.0
Nagarkurnool,Anantharamulu Mallu,Indian Natioanl Congress (I),230364.0,717014.0
Mahabubnagar,C. Kistappa,Independents,6071.0,735834.0
Mahabubnagar,M. Narayan,Independents,8034.0,735834.0
Mahabubnagar,Mohan Reddy,Independents,10506.0,735834.0
Mahabubnagar,Balakistaiah,Bharatiya Socialist Party,13380.0,735834.0
Mahabubnagar,J. Rameshwar Rao,Indian National Congress (U),89004.0,735834.0
Mahabubnagar,Mallikarjun,Indian Natioanl Congress (I),241665.0,735834.0
Hyderabad,Rajaram Shastry,Akhil Bharatiya Ramrajya Parishad,839.0,692650.0
Hyderabad,J. B.Muthyal Rao,Indian National Congress (U),3966.0,692650.0
Hyderabad,Maladi Venkata Subbamma,Independents,6129.0,692650.0
Hyderabad,Modh. Amanullah Khan,Independents,112132.0,692650.0
Hyderabad,Ale Narendra,Janta Party,135304.0,692650.0
Hyderabad,K.S. Narayana,Indian Natioanl Congress (I),166868.0,692650.0
Secunderabad,Swamy T.S. Deve Anand,Independents,245.0,845037.0
Secunderabad,Narayana,Independents,259.0,845037.0
Secunderabad,Hare Rama D.V.S.S. Murthy,Independents,285.0,845037.0
Secunderabad,K. V. Bhanu Prakash,Independents,421.0,845037.0
Secunderabad,Osman Bin Saleh,Independents,475.0,845037.0
Secunderabad,N. V. K. S. Someswar Rao,Independents,578.0,845037.0
Secunderabad,B. G. Kesker,Independents,597.0,845037.0
Secunderabad,B. R. Chandraiah,Independents,750.0,845037.0
Secunderabad,S. Nanak Singh Sandhu,Independents,757.0,845037.0
Secunderabad,Dannulal Ahir,Independents,958.0,845037.0
Secunderabad,Chundi Jagannatham,Independents,1226.0,845037.0
Secunderabad,Chinta Subba Rao,Independents,1591.0,845037.0
Secunderabad,M. Sojee,Independents,1623.0,845037.0
Secunderabad,M.M. Jahangir Ali,Independents,4286.0,845037.0
Secunderabad,Y.Sivarama Sastry,Janta Party (Secular),17598.0,845037.0
Secunderabad,M. Sreedhar Reddy,Janta Party,157715.0,845037.0
Secunderabad,P. Shiv Shanker,Indian Natioanl Congress (I),186238.0,845037.0
Siddipet,Manne Balaiah,Independents,14125.0,744000.0
Siddipet,Babu Rao,Janta Party (Secular),55138.0,744000.0
Siddipet,Nandi Yellaiah,Indian Natioanl Congress (I),247670.0,744000.0
Medak,Baswant Reddy Bagali,Independents,1240.0,724930.0
Medak,Sardar Jagat Singh,Independents,1430.0,724930.0
Medak,M. Lakshmi Narayana Rao,Independents,1704.0,724930.0
Medak,P. V.Rajeswar Rao,Independents,2441.0,724930.0
Medak,K. Venkatsam,Independents,4970.0,724930.0
Medak,Sakuntala Devi,Independents,6514.0,724930.0
Medak,Ganta Babu,Independents,15456.0,724930.0
Medak,Kesava Rao Jadav,Janta Party (Secular),26149.0,724930.0
Medak,S. Jaipal Reddy,Janta Party,82453.0,724930.0
Medak,Indira Gandhi,Indian Natioanl Congress (I),301577.0,724930.0
Nizamabad,N. Janardhan Raju,Independents,8530.0,668858.0
Nizamabad,Radha Naidu,Independents,25531.0,668858.0
Nizamabad,G. Madhusudhan Reddy,Janta Party (Secular),46658.0,668858.0
Nizamabad,K. M. Khan,Janta Party,47968.0,668858.0
Nizamabad,M. Ramgopal Reddy,Indian Natioanl Congress (I),248283.0,668858.0
Adilabad,Amanath Ali,Independents,5911.0,624640.0
Adilabad,Jangapalli Lingaiah,Independents,6126.0,624640.0
Adilabad,Takar Muktheswar Singh,Independents,10518.0,624640.0
Adilabad,A. Padmanabha Reddy,Janta Party (Secular),22723.0,624640.0
Adilabad,P. Rajeshwar Rao,Janta Party,52345.0,624640.0
Adilabad,G. Narasimha Reddy,Indian Natioanl Congress (I),234300.0,624640.0
Peddapalli,Ande Bhanu Murthi,Independents,8496.0,739865.0
Peddapalli,Guda Devaiah,Independents,10478.0,739865.0
Peddapalli,V. Tulsiram,Janta Party,42251.0,739865.0
Peddapalli,P. Rajalingaiah,Communist Party Of India,88266.0,739865.0
Peddapalli,K. Rajamallu,Indian Natioanl Congress (I),198106.0,739865.0
Karimnagar,Gurram Rajeshwar Reddy,Independents,10119.0,742524.0
Karimnagar,Golipelli Venkataiah,Independents,17651.0,742524.0
Karimnagar,Badaruddeen Mohammed,Independents,17901.0,742524.0
Karimnagar,Karnati Yadagiri,Independents,26903.0,742524.0
Karimnagar,Gurram Mahdava Reddy,Janta Party (Secular),39733.0,742524.0
Karimnagar,Chennamaneni Vidya Sagar Rao,Janta Party,45449.0,742524.0
Karimnagar,M.Satyanarayana Rao,Indian Natioanl Congress (I),201777.0,742524.0
Hanamkonda,C.R.Reddy,Independents,9676.0,692790.0
Hanamkonda,Thokala Lakshma Reddy,Independents,11564.0,692790.0
Hanamkonda,Thoms Reddy Singa Reddy,Independents,17220.0,692790.0
Hanamkonda,Janardhan Reddy P,Indian National Congress (U),95012.0,692790.0
Hanamkonda,P. V. Narsimha Rao,Indian Natioanl Congress (I),257961.0,692790.0
Warangal,Swamy T. S. Deve Anand,Independents,15550.0,659014.0
Warangal,Gopagani Sankar Rao,Independents,21402.0,659014.0
Warangal,T. Purshotham Rao,Indian National Congress (U),143000.0,659014.0
Warangal,Md. Kamaloddin Ahmed,Indian Natioanl Congress (I),265042.0,659014.0
Khammam,Lingala Jamalaih,Independents,2643.0,701335.0
Khammam,Anuapurna Visalaksi Aluri,Independents,3807.0,701335.0
Khammam,Kama John,Independents,5007.0,701335.0
Khammam,K. Ram Mohan Rao,Independents,12181.0,701335.0
Khammam,B. Lakshmi Naik,Independents,12840.0,701335.0
Khammam,Maddi China Venkat Reddy,Independents,32378.0,701335.0
Khammam,Yalamanchili Radha Krishna Murthi,Communist Party Of India (Marxist),101959.0,701335.0
Khammam,Upendraiah Samineni,Indian National Congress (U),106076.0,701335.0
Khammam,Kondala Rao Jalagam,Indian Natioanl Congress (I),201559.0,701335.0
Nalgonda,Ramachandaru Rao Palem,Independents,1612.0,739503.0
Nalgonda,Oruganti Ramulu,Independents,10290.0,739503.0
Nalgonda,Mirza Ahmed Baig,Independents,17986.0,739503.0
Nalgonda,Indrasena Reddy Nallu,Janta Party,42335.0,739503.0
Nalgonda,B. Dharma Bhiksham,Communist Party Of India,167283.0,739503.0
Nalgonda,T. Damodar Reddy,Indian Natioanl Congress (I),220952.0,739503.0
Miryalguda,Meera Mohinuddin,Independents,8741.0,772232.0
Miryalguda,Ghanta Gopal Reddy,Independents,26789.0,772232.0
Miryalguda,Gopalu Dosapati,Janta Party,30950.0,772232.0
Miryalguda,Mallareddy Yarala,Independents,37131.0,772232.0
Miryalguda,B. Narasimha Reddy,Communist Party Of India (Marxist),173973.0,772232.0
Miryalguda,G. S. Reddy,Indian Natioanl Congress (I),221980.0,772232.0
Srikakulam,N.S.N. Reddy,Independent,1870.0,692761.0
Srikakulam,Bompalli Ramanna,Independent,6485.0,692761.0
Srikakulam,Metta Jaggubhatlu,Independent,11143.0,692761.0
Srikakulam,Rajgopalarao Boddepalli,Indian National Congress,173699.0,692761.0
Srikakulam,Appayyadora Hanumantu,Telugu Desam,298167.0,692761.0
Parvathipuram,Arika Gumpa Swamy,Independent,4794.0,669060.0
Parvathipuram,Nimmala Krishnamurty,Independent,5474.0,669060.0
Parvathipuram,Narasimha Rao Viswasa Rayi,Indian National Congress,184495.0,669060.0
Parvathipuram,Kishore Chandra Suryamarayana Deo Vyricheria,Indian Congress (Socialist),233175.0,669060.0
Bobbili,Botcha Ramulu,Independent,5110.0,702204.0
Bobbili,Gottapu Appal Naidu,Independent,10911.0,702204.0
Bobbili,Penumetcha Samba Siva Raju,Indian National Congress,177573.0,702204.0
Bobbili,Anand Gajapathi Raju Poosapati,Telugu Desam,315156.0,702204.0
Visakhapatnam,Mamidi Somunaidu,Independent,1108.0,878786.0
Visakhapatnam,Vydula Venkata Babjee Rao,Independent,1139.0,878786.0
Visakhapatnam,Sri Adibhatla Gouri Sankara Sastry,Independent,1329.0,878786.0
Visakhapatnam,G.R.Rao,Independent,2356.0,878786.0
Visakhapatnam,Dereddi Narayana Reddy,Independent,2365.0,878786.0
Visakhapatnam,Shakoor Babu,Independent,2398.0,878786.0
Visakhapatnam,Icchapurapu Vittal Rao,Independent,3863.0,878786.0
Visakhapatnam,Narayana Murthy Patrudu Sukhavasi,Independent,4359.0,878786.0
Visakhapatnam,Appalaswamy Kommuru Alias Sanjeeva Rao,Indian National Congress,193968.0,878786.0
Visakhapatnam,Bhattam Sreerama Murthy,Telugu Desam,334399.0,878786.0
Bhadrachalam,Alam Lakshmayya,Independent,4010.0,735992.0
Bhadrachalam,Bapanna Dora Karam,Independent,18267.0,735992.0
Bhadrachalam,B.Radhabai Anandarao,Indian National Congress,170978.0,735992.0
Bhadrachalam,Sode Ramaiah,Communist Party Of India,195618.0,735992.0
Anakapalli,Venkateswararao Upamaka,Independent,575.0,744527.0
Anakapalli,Madana Veeranna,Independent,2075.0,744527.0
Anakapalli,Adari Adinarayana,Independent,2180.0,744527.0
Anakapalli,Pulibanti Pedakotipalli,Independent,3059.0,744527.0
Anakapalli,Koneti Satya Rao,Independent,3886.0,744527.0
Anakapalli,Peri Sri Rama Murthy,Independent,4028.0,744527.0
Anakapalli,Gaddam Viswanath,Independent,4229.0,744527.0
Anakapalli,Appalanaidy S.R.A.S.,Indian National Congress,147531.0,744527.0
Anakapalli,Appalanarasimham P.,Telugu Desam,322347.0,744527.0
Kakinada,Gurram Kameswara Rao,Independent,1086.0,804480.0
Kakinada,Saraganam Kondala Swamy Naidu,Independent,2499.0,804480.0
Kakinada,Shamuel Vemavarapu,Independent,3439.0,804480.0
Kakinada,Vadrevu Venkata Surya Nanda Rao,Independent,4364.0,804480.0
Kakinada,Sanjeeva Rao M.S.,Indian National Congress,214324.0,804480.0
Kakinada,Thota Gopala Krishna,Telugu Desam,344038.0,804480.0
Rajahmundry,Somabathula Janardhana Rao,Independent,859.0,815302.0
Rajahmundry,Kokkiripati Krishna,Independent,1352.0,815302.0
Rajahmundry,Sathireddy Velagala,Independent,1863.0,815302.0
Rajahmundry,Chandramalla Raju,Independent,1887.0,815302.0
Rajahmundry,Satyanarayana Rao S.B.P.B.K.,Indian National Congress,227213.0,815302.0
Rajahmundry,Srihari Rao,Telugu Desam,381091.0,815302.0
Amalapuram,Chuttugulla Veeraswamy,Independent,3178.0,694686.0
Amalapuram,Kusuma Krishna Murthy,Indian National Congress,197750.0,694686.0
Amalapuram,Aithabathula Jogeswara Venkata Buthci Maheswara Rao,Telugu Desam,317481.0,694686.0
Narasapur,Chandra Rao Tirumani,Independent,923.0,777048.0
Narasapur,Undavalli Veera Venkata Krishnanada Rao,Independent,1455.0,777048.0
Narasapur,Yericherla Sivajirao,Independent,1552.0,777048.0
Narasapur,Osuri Anji Babu,Independent,1820.0,777048.0
Narasapur,Chintalapati Gandhiraju,Independent,13813.0,777048.0
Narasapur,Alluri Subhaschandra Bose,Indian National Congress,170160.0,777048.0
Narasapur,Vijaya Kumar Raju Bhupathiraju,Telugu Desam,366534.0,777048.0
Eluru,Velagala Bhaskara Reddy,Independent,1100.0,790920.0
Eluru,Guduri Sarveswararao,Independent,1228.0,790920.0
Eluru,Vatti Venkata Ranga Partha Sarathi,Indian National Congress,239688.0,790920.0
Eluru,Bolla Bulli Ramaiah,Telugu Desam,351340.0,790920.0
Machilipatnam,Pinnamaneni Appaji,Independent,1283.0,741415.0
Machilipatnam,Atmuri Raghavaiah,Independent,1364.0,741415.0
Machilipatnam,Seelam Sankararao,Independent,2699.0,741415.0
Machilipatnam,Maji Janardanarao,Independent,5534.0,741415.0
Machilipatnam,Vaddi Rangarao,Telugu Desam,263420.0,741415.0
Machilipatnam,Sambasivarao Kuvuru,Indian National Congress,272513.0,741415.0
Vijayawada,M.Setharamayya,Independent,579.0,864150.0
Vijayawada,Kanna Venkateswara Rao,Independent,587.0,864150.0
Vijayawada,Samuel Wilson Nelakurti,Independent,791.0,864150.0
Vijayawada,Christu Bhagavandas Nethala,Independent,906.0,864150.0
Vijayawada,Tripuraneni Dharma Rao,Independent,938.0,864150.0
Vijayawada,Devarakonda Subba Rao,Independent,1182.0,864150.0
Vijayawada,Kothagundla Venkatarama Gurunadha Rao,Independent,2010.0,864150.0
Vijayawada,Gogulothu Balaji,Independent,3035.0,864150.0
Vijayawada,Chaparala Purnachandrarao,Independent,6283.0,864150.0
Vijayawada,Chennupati Vidya,Indian National Congress,289579.0,864150.0
Vijayawada,Vadde Sobhanadreeswara Rao,Telugu Desam,318023.0,864150.0
Tenali,Amirineni Veera Raghavaiah,Independent,376.0,731629.0
Tenali,Kanna Venkateswara Rao,Independent,442.0,731629.0
Tenali,Nallayya Katari,Independent,1040.0,731629.0
Tenali,Rathareddy Bathula,Independent,1294.0,731629.0
Tenali,Kurri Venkata Reddy,Independent,1992.0,731629.0
Tenali,Vijaya Kumar Gurram,Independent,2716.0,731629.0
Tenali,Basav Punnayya Singam,Indian National Congress,246328.0,731629.0
Tenali,Nissankararao Venkataratnam,Telugu Desam,256766.0,731629.0
Guntur,Gangadharakoteswara Rao Didugu,Independent,603.0,896875.0
Guntur,Kancherla Nageswara Rao,Independent,884.0,896875.0
Guntur,Eedara Venkatasubba Reddy,Independent,1058.0,896875.0
Guntur,Janamala Bramaiah,Independent,1183.0,896875.0
Guntur,Yeddu Bhaskara Rao,Independent,1531.0,896875.0
Guntur,Puppalla Perumallu,Independent,2249.0,896875.0
Guntur,Kanna Suryanarayana,Independent,2669.0,896875.0
Guntur,Paggadala Nageswara Rao,Independent,7405.0,896875.0
Guntur,Chandraskhara Rao Movva,Telugu Desam,281695.0,896875.0
Guntur,N.G.Ranga,Indian National Congress,293589.0,896875.0
Bapatla,Bapireddy Chinna Chennareddy,Independent,303.0,817197.0
Bapatla,Kotha Sreekrishna,Independent,604.0,817197.0
Bapatla,Pothini Venkatadri,Independent,766.0,817197.0
Bapatla,Wayidula Baig,Independent,790.0,817197.0
Bapatla,Thanniru Venkateswara Rao,Independent,1207.0,817197.0
Bapatla,Haribabu Rayana,Independent,1227.0,817197.0
Bapatla,Daggubati Chowdari,Independent,1673.0,817197.0
Bapatla,Ronda Suryanarayana Reddy,Independent,1870.0,817197.0
Bapatla,Kotamraju Challagali,Independent,2111.0,817197.0
Bapatla,Rajeswara Rao Maddirala,Indian National Congress,256072.0,817197.0
Bapatla,Chimata Sambu,Telugu Desam,290492.0,817197.0
Narasaraopet,Mohammed Mohiddin,Independent,1573.0,884798.0
Narasaraopet,Gangineni Sambaiah,Independent,2494.0,884798.0
Narasaraopet,Trupatirao Janapati,Independent,5351.0,884798.0
Narasaraopet,Karamsetty Srinivasarao,Independent,6416.0,884798.0
Narasaraopet,Kasu Bramananda Reddy,Indian National Congress,280821.0,884798.0
Narasaraopet,Katuri Narayanaswamy,Telugu Desam,295059.0,884798.0
Ongole,Shaik Abbas,Independent,1011.0,875403.0
Ongole,Irukumati China Kondaiah,Independent,1328.0,875403.0
Ongole,Dattatraya K.Kannaiah,Independent,1390.0,875403.0
Ongole,Nalam Ramaiah,Independent,4379.0,875403.0
Ongole,Venkata Reddy Puli,Indian National Congress,269519.0,875403.0
Ongole,Bezawada Papireddy,Telugu Desam,287662.0,875403.0
Nellore,L. Aseervadam,Independent,1529.0,858523.0
Nellore,Yanati Sankaraiah,Independent,1550.0,858523.0
Nellore,Billa Dass,Independent,5690.0,858523.0
Nellore,Orepalli Venkata Subbaiah,Indian National Congress,242733.0,858523.0
Nellore,Penchalaiah Puchalapalli,Telugu Desam,296284.0,858523.0
Tirupathi,Penchalaiah Pasala,Indian National Congress,283686.0,863056.0
Tirupathi,Chinta Mohan,Telugu Desam,318467.0,863056.0
Chittoor,N. Rajappa,Independent,2316.0,815085.0
Chittoor,Degala Krishniah,Independent,3495.0,815085.0
Chittoor,Amaranadha Reddy Nallari,Indian National Congress,271332.0,815085.0
Chittoor,N.P.Jhansi Lakshmi,Telugu Desam,332543.0,815085.0
Rajampet,Asadi Venkatadri,Independent,714.0,776829.0
Rajampet,P.Mohan Reddy,Independent,1372.0,776829.0
Rajampet,Saik Abdul Salam,Independent,2450.0,776829.0
Rajampet,G.Jabbar Khan,Independent,3142.0,776829.0
Rajampet,D.Mahaboob Khan,Independent,3343.0,776829.0
Rajampet,Palagiri Premchand Babu,Independent,3743.0,776829.0
Rajampet,A.Sai Prathap,Indian National Congress,180913.0,776829.0
Rajampet,Palakondrayudu Sugavasi,Telugu Desam,298060.0,776829.0
Cuddapah,K.C.Madduieti Reddy,Independent,382.0,890757.0
Cuddapah,Shaik Rahim Saheb,Independent,607.0,890757.0
Cuddapah,M.Rajasekhar Reddy,Independent,800.0,890757.0
Cuddapah,Ganugapenta Sidda Reddy,Independent,928.0,890757.0
Cuddapah,B.Balaiah,Independent,1013.0,890757.0
Cuddapah,Ponneri Muniswamy,Independent,1116.0,890757.0
Cuddapah,Mallu Venkata Swamy Reddy,Independent,1710.0,890757.0
Cuddapah,"Rama Muni Reddy, G.",Independent,1834.0,890757.0
Cuddapah,Kakarla Subba Reddy,Independent,2046.0,890757.0
Cuddapah,Chavva Venkata Chalama Reddy,Independent,2139.0,890757.0
Cuddapah,Kandula Rajagopala Reddy,Independent,2547.0,890757.0
Cuddapah,Karumula Rangamma Reddy,Independent,12222.0,890757.0
Cuddapah,Obula Reddy Kandula,Indian National Congress,278607.0,890757.0
Cuddapah,D.N.Reddy,Telugu Desam,332915.0,890757.0
Hindupur,Y. Anwar Sab,Independent,961.0,790363.0
Hindupur,P. Kamappa,Independent,2214.0,790363.0
Hindupur,Balasubramanyam,Independent,2749.0,790363.0
Hindupur,M. Maqbool,Independent,4043.0,790363.0
Hindupur,D. Reddappa Reddy,Indian National Congress,193902.0,790363.0
Hindupur,K. Ramachandra Reddy,Telugu Desam,349239.0,790363.0
Anantapur,Adavula Narayana,Independent,306.0,798271.0
Anantapur,S.Chinnappa Setty,Independent,474.0,798271.0
Anantapur,Yatam Narayana Reddy,Independent,643.0,798271.0
Anantapur,Bagalokota Rama Rao,Independent,654.0,798271.0
Anantapur,M.Usman,Independent,802.0,798271.0
Anantapur,Motappa,Independent,1069.0,798271.0
Anantapur,Lakshmi Narayana,Independent,1192.0,798271.0
Anantapur,C.Venkatachalapathi,Independent,1486.0,798271.0
